address,city,state,zip,price,sqft,bedrooms,bathrooms,days_on_zillow,sale_type,url
78-261 Manukai St APT 1101,KAILUA KONA,HI,96740,349000,1321,2,2,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-261-Manukai-St-APT-1101-Kailua-Kona-HI-96740/71667265_zpid/
76-6251 Koko Olua Way,Kailua Kona,HI,96740,699000,1500,4,3,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/76-6251-Koko-Olua-Way-Kailua-Kona-HI-96740/248405945_zpid/
75-5800 Kini Loop,KAILUA KONA,HI,96740,849000,2483,5,3,5,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5800-Kini-Loop-Kailua-Kona-HI-96740/570367_zpid/
75-5863 Kuakini Hwy APT 106,KAILUA KONA,HI,96740,185000,603,1,1,2,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5863-Kuakini-Hwy-APT-106-Kailua-Kona-HI-96740/71664774_zpid/
75-5870 Kahakai Rd APT 211,Kailua Kona,HI,96740,349900,576,1,1,19,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5870-Kahakai-Rd-APT-211-Kailua-Kona-HI-96740/2088494854_zpid/
75-5610 Hienaloli Rd,Kailua Kona,HI,96740,750000,1741,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5610-Hienaloli-Rd-Kailua-Kona-HI-96740/2145575461_zpid/
73-4229 Eluna St,Kailua Kona,HI,96740,638000,1820,3,3,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4229-Eluna-St-Kailua-Kona-HI-96740/566728_zpid/
78-7036 Ola Mau St,KAILUA KONA,HI,96740,1450000,2687,4,3,72,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-7036-Ola-Mau-St-Kailua-Kona-HI-96740/69387671_zpid/
77-6471 Kilohana St,KAILUA KONA,HI,96740,885000,1814,3,2,11,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/77-6471-Kilohana-St-Kailua-Kona-HI-96740/572486_zpid/
Lot 31,Kailua-Kona,HI,96740,129999,NA,NA,NA,27,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/Lot-31-Kailua-kona-HI-96740/2096458670_zpid/
77-6542 Alii Dr,KAILUA KONA,HI,96740,2275000,3045,4,3,572,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/77-6542-Alii-Dr-Kailua-Kona-HI-96740/572340_zpid/
74-5069 Kealakaa St,KAILUA KONA,HI,96740,589000,2260,5,4,18,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/74-5069-Kealakaa-St-Kailua-Kona-HI-96740/569045_zpid/
73-4344 Lihilihi Pl # 1,Kailua Kona,HI,96740,494592,1472,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4344-Lihilihi-Pl-1-Kailua-Kona-HI-96740/2088845366_zpid/
78-6813 Keaupuni Pl,KAILUA KONA,HI,96740,1350000,2559,3,2.75,81,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-6813-Keaupuni-Pl-Kailua-Kona-HI-96740/573888_zpid/
75-6016 Alii Dr APT 316,KAILUA KONA,HI,96740,290000,635,1,1,NA,Coming Soon,http://www.zillow.com/homes/for_sale//homedetails/75-6016-Alii-Dr-APT-316-Kailua-Kona-HI-96740/71665768_zpid/
78-7001 Kewalo St,Kailua Kona,HI,96740,1649000,2612,4,4,17,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-7001-Kewalo-St-Kailua-Kona-HI-96740/2088458139_zpid/
74-5071 Hooloa St,KAILUA KONA,HI,96740,559000,1728,5,3,27,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/74-5071-Hooloa-St-Kailua-Kona-HI-96740/569401_zpid/
75-5776 Kuakini Hwy APT 223,KAILUA KONA,HI,96740,159000,372,0,1,17,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5776-Kuakini-Hwy-APT-223-Kailua-Kona-HI-96740/569620_zpid/
73-4344 Lihilihi Pl,KAILUA KONA,HI,96740,494592,1472,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4344-Lihilihi-Pl-Kailua-Kona-HI-96740/567454_zpid/
75-181 Kalani St,KAILUA KONA,HI,96740,309000,880,3,2,186,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-181-Kalani-St-Kailua-Kona-HI-96740/570179_zpid/
72-3122 Mauu Pili Pl,KAILUA KONA,HI,96740,8950000,5380,5,5.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/72-3122-Mauu-Pili-Pl-Kailua-Kona-HI-96740/72583375_zpid/
75-5746 Kalawa St,KAILUA KONA,HI,96740,399000,1030,3,1,192,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5746-Kalawa-St-Kailua-Kona-HI-96740/570104_zpid/
75-278 Aloha Kona Dr,KAILUA KONA,HI,96740,539000,1439,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-278-Aloha-Kona-Dr-Kailua-Kona-HI-96740/570321_zpid/
75-5922 Alii Dr,KAILUA KONA,HI,96740,4500000,3282,3,4,41,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5922-Alii-Dr-Kailua-Kona-HI-96740/569935_zpid/
73-4598B Mamalahoa Hwy,Kailua Kona,HI,96740,425000,1152,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4598B-Mamalahoa-Hwy-Kailua-Kona-HI-96740/2091273833_zpid/
78-261 Manukai St APT 1101,KAILUA KONA,HI,96740,349000,1321,2,2,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-261-Manukai-St-APT-1101-Kailua-Kona-HI-96740/71667265_zpid/
76-6251 Koko Olua Way,Kailua Kona,HI,96740,699000,1500,4,3,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/76-6251-Koko-Olua-Way-Kailua-Kona-HI-96740/248405945_zpid/
75-5800 Kini Loop,KAILUA KONA,HI,96740,849000,2483,5,3,5,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5800-Kini-Loop-Kailua-Kona-HI-96740/570367_zpid/
75-5863 Kuakini Hwy APT 106,KAILUA KONA,HI,96740,185000,603,1,1,2,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5863-Kuakini-Hwy-APT-106-Kailua-Kona-HI-96740/71664774_zpid/
75-5870 Kahakai Rd APT 211,Kailua Kona,HI,96740,349900,576,1,1,19,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5870-Kahakai-Rd-APT-211-Kailua-Kona-HI-96740/2088494854_zpid/
75-5610 Hienaloli Rd,Kailua Kona,HI,96740,750000,1741,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5610-Hienaloli-Rd-Kailua-Kona-HI-96740/2145575461_zpid/
73-4229 Eluna St,Kailua Kona,HI,96740,638000,1820,3,3,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4229-Eluna-St-Kailua-Kona-HI-96740/566728_zpid/
78-7036 Ola Mau St,KAILUA KONA,HI,96740,1450000,2687,4,3,72,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-7036-Ola-Mau-St-Kailua-Kona-HI-96740/69387671_zpid/
77-6471 Kilohana St,KAILUA KONA,HI,96740,885000,1814,3,2,11,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/77-6471-Kilohana-St-Kailua-Kona-HI-96740/572486_zpid/
Lot 31,Kailua-Kona,HI,96740,129999,NA,NA,NA,27,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/Lot-31-Kailua-kona-HI-96740/2096458670_zpid/
77-6542 Alii Dr,KAILUA KONA,HI,96740,2275000,3045,4,3,572,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/77-6542-Alii-Dr-Kailua-Kona-HI-96740/572340_zpid/
74-5069 Kealakaa St,KAILUA KONA,HI,96740,589000,2260,5,4,18,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/74-5069-Kealakaa-St-Kailua-Kona-HI-96740/569045_zpid/
73-4344 Lihilihi Pl # 1,Kailua Kona,HI,96740,494592,1472,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4344-Lihilihi-Pl-1-Kailua-Kona-HI-96740/2088845366_zpid/
78-6813 Keaupuni Pl,KAILUA KONA,HI,96740,1350000,2559,3,2.75,81,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-6813-Keaupuni-Pl-Kailua-Kona-HI-96740/573888_zpid/
75-6016 Alii Dr APT 316,KAILUA KONA,HI,96740,290000,635,1,1,NA,Coming Soon,http://www.zillow.com/homes/for_sale//homedetails/75-6016-Alii-Dr-APT-316-Kailua-Kona-HI-96740/71665768_zpid/
78-7001 Kewalo St,Kailua Kona,HI,96740,1649000,2612,4,4,17,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-7001-Kewalo-St-Kailua-Kona-HI-96740/2088458139_zpid/
74-5071 Hooloa St,KAILUA KONA,HI,96740,559000,1728,5,3,27,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/74-5071-Hooloa-St-Kailua-Kona-HI-96740/569401_zpid/
75-5776 Kuakini Hwy APT 223,KAILUA KONA,HI,96740,159000,372,0,1,17,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5776-Kuakini-Hwy-APT-223-Kailua-Kona-HI-96740/569620_zpid/
73-4344 Lihilihi Pl,KAILUA KONA,HI,96740,494592,1472,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4344-Lihilihi-Pl-Kailua-Kona-HI-96740/567454_zpid/
75-181 Kalani St,KAILUA KONA,HI,96740,309000,880,3,2,186,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-181-Kalani-St-Kailua-Kona-HI-96740/570179_zpid/
72-3122 Mauu Pili Pl,KAILUA KONA,HI,96740,8950000,5380,5,5.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/72-3122-Mauu-Pili-Pl-Kailua-Kona-HI-96740/72583375_zpid/
75-5746 Kalawa St,KAILUA KONA,HI,96740,399000,1030,3,1,192,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5746-Kalawa-St-Kailua-Kona-HI-96740/570104_zpid/
75-278 Aloha Kona Dr,KAILUA KONA,HI,96740,539000,1439,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-278-Aloha-Kona-Dr-Kailua-Kona-HI-96740/570321_zpid/
75-5922 Alii Dr,KAILUA KONA,HI,96740,4500000,3282,3,4,41,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5922-Alii-Dr-Kailua-Kona-HI-96740/569935_zpid/
73-4598B Mamalahoa Hwy,Kailua Kona,HI,96740,425000,1152,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4598B-Mamalahoa-Hwy-Kailua-Kona-HI-96740/2091273833_zpid/
78-261 Manukai St APT 1101,KAILUA KONA,HI,96740,349000,1321,2,2,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-261-Manukai-St-APT-1101-Kailua-Kona-HI-96740/71667265_zpid/
76-6251 Koko Olua Way,Kailua Kona,HI,96740,699000,1500,4,3,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/76-6251-Koko-Olua-Way-Kailua-Kona-HI-96740/248405945_zpid/
75-5800 Kini Loop,KAILUA KONA,HI,96740,849000,2483,5,3,5,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5800-Kini-Loop-Kailua-Kona-HI-96740/570367_zpid/
75-5863 Kuakini Hwy APT 106,KAILUA KONA,HI,96740,185000,603,1,1,2,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5863-Kuakini-Hwy-APT-106-Kailua-Kona-HI-96740/71664774_zpid/
75-5870 Kahakai Rd APT 211,Kailua Kona,HI,96740,349900,576,1,1,19,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5870-Kahakai-Rd-APT-211-Kailua-Kona-HI-96740/2088494854_zpid/
75-5610 Hienaloli Rd,Kailua Kona,HI,96740,750000,1741,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5610-Hienaloli-Rd-Kailua-Kona-HI-96740/2145575461_zpid/
73-4229 Eluna St,Kailua Kona,HI,96740,638000,1820,3,3,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4229-Eluna-St-Kailua-Kona-HI-96740/566728_zpid/
78-7036 Ola Mau St,KAILUA KONA,HI,96740,1450000,2687,4,3,72,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-7036-Ola-Mau-St-Kailua-Kona-HI-96740/69387671_zpid/
77-6471 Kilohana St,KAILUA KONA,HI,96740,885000,1814,3,2,11,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/77-6471-Kilohana-St-Kailua-Kona-HI-96740/572486_zpid/
Lot 31,Kailua-Kona,HI,96740,129999,NA,NA,NA,27,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/Lot-31-Kailua-kona-HI-96740/2096458670_zpid/
77-6542 Alii Dr,KAILUA KONA,HI,96740,2275000,3045,4,3,572,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/77-6542-Alii-Dr-Kailua-Kona-HI-96740/572340_zpid/
74-5069 Kealakaa St,KAILUA KONA,HI,96740,589000,2260,5,4,18,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/74-5069-Kealakaa-St-Kailua-Kona-HI-96740/569045_zpid/
73-4344 Lihilihi Pl # 1,Kailua Kona,HI,96740,494592,1472,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4344-Lihilihi-Pl-1-Kailua-Kona-HI-96740/2088845366_zpid/
78-6813 Keaupuni Pl,KAILUA KONA,HI,96740,1350000,2559,3,2.75,81,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-6813-Keaupuni-Pl-Kailua-Kona-HI-96740/573888_zpid/
75-6016 Alii Dr APT 316,KAILUA KONA,HI,96740,290000,635,1,1,NA,Coming Soon,http://www.zillow.com/homes/for_sale//homedetails/75-6016-Alii-Dr-APT-316-Kailua-Kona-HI-96740/71665768_zpid/
78-7001 Kewalo St,Kailua Kona,HI,96740,1649000,2612,4,4,17,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-7001-Kewalo-St-Kailua-Kona-HI-96740/2088458139_zpid/
74-5071 Hooloa St,KAILUA KONA,HI,96740,559000,1728,5,3,27,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/74-5071-Hooloa-St-Kailua-Kona-HI-96740/569401_zpid/
75-5776 Kuakini Hwy APT 223,KAILUA KONA,HI,96740,159000,372,0,1,17,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5776-Kuakini-Hwy-APT-223-Kailua-Kona-HI-96740/569620_zpid/
73-4344 Lihilihi Pl,KAILUA KONA,HI,96740,494592,1472,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4344-Lihilihi-Pl-Kailua-Kona-HI-96740/567454_zpid/
75-181 Kalani St,KAILUA KONA,HI,96740,309000,880,3,2,186,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-181-Kalani-St-Kailua-Kona-HI-96740/570179_zpid/
72-3122 Mauu Pili Pl,KAILUA KONA,HI,96740,8950000,5380,5,5.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/72-3122-Mauu-Pili-Pl-Kailua-Kona-HI-96740/72583375_zpid/
75-5746 Kalawa St,KAILUA KONA,HI,96740,399000,1030,3,1,192,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5746-Kalawa-St-Kailua-Kona-HI-96740/570104_zpid/
75-278 Aloha Kona Dr,KAILUA KONA,HI,96740,539000,1439,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-278-Aloha-Kona-Dr-Kailua-Kona-HI-96740/570321_zpid/
75-5922 Alii Dr,KAILUA KONA,HI,96740,4500000,3282,3,4,41,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5922-Alii-Dr-Kailua-Kona-HI-96740/569935_zpid/
73-4598B Mamalahoa Hwy,Kailua Kona,HI,96740,425000,1152,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4598B-Mamalahoa-Hwy-Kailua-Kona-HI-96740/2091273833_zpid/
78-261 Manukai St APT 1101,KAILUA KONA,HI,96740,349000,1321,2,2,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-261-Manukai-St-APT-1101-Kailua-Kona-HI-96740/71667265_zpid/
76-6251 Koko Olua Way,Kailua Kona,HI,96740,699000,1500,4,3,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/76-6251-Koko-Olua-Way-Kailua-Kona-HI-96740/248405945_zpid/
75-5800 Kini Loop,KAILUA KONA,HI,96740,849000,2483,5,3,5,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5800-Kini-Loop-Kailua-Kona-HI-96740/570367_zpid/
75-5863 Kuakini Hwy APT 106,KAILUA KONA,HI,96740,185000,603,1,1,2,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5863-Kuakini-Hwy-APT-106-Kailua-Kona-HI-96740/71664774_zpid/
75-5870 Kahakai Rd APT 211,Kailua Kona,HI,96740,349900,576,1,1,19,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5870-Kahakai-Rd-APT-211-Kailua-Kona-HI-96740/2088494854_zpid/
75-5610 Hienaloli Rd,Kailua Kona,HI,96740,750000,1741,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5610-Hienaloli-Rd-Kailua-Kona-HI-96740/2145575461_zpid/
73-4229 Eluna St,Kailua Kona,HI,96740,638000,1820,3,3,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4229-Eluna-St-Kailua-Kona-HI-96740/566728_zpid/
78-7036 Ola Mau St,KAILUA KONA,HI,96740,1450000,2687,4,3,72,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-7036-Ola-Mau-St-Kailua-Kona-HI-96740/69387671_zpid/
77-6471 Kilohana St,KAILUA KONA,HI,96740,885000,1814,3,2,11,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/77-6471-Kilohana-St-Kailua-Kona-HI-96740/572486_zpid/
Lot 31,Kailua-Kona,HI,96740,129999,NA,NA,NA,27,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/Lot-31-Kailua-kona-HI-96740/2096458670_zpid/
77-6542 Alii Dr,KAILUA KONA,HI,96740,2275000,3045,4,3,572,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/77-6542-Alii-Dr-Kailua-Kona-HI-96740/572340_zpid/
74-5069 Kealakaa St,KAILUA KONA,HI,96740,589000,2260,5,4,18,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/74-5069-Kealakaa-St-Kailua-Kona-HI-96740/569045_zpid/
73-4344 Lihilihi Pl # 1,Kailua Kona,HI,96740,494592,1472,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4344-Lihilihi-Pl-1-Kailua-Kona-HI-96740/2088845366_zpid/
78-6813 Keaupuni Pl,KAILUA KONA,HI,96740,1350000,2559,3,2.75,81,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-6813-Keaupuni-Pl-Kailua-Kona-HI-96740/573888_zpid/
75-6016 Alii Dr APT 316,KAILUA KONA,HI,96740,290000,635,1,1,NA,Coming Soon,http://www.zillow.com/homes/for_sale//homedetails/75-6016-Alii-Dr-APT-316-Kailua-Kona-HI-96740/71665768_zpid/
78-7001 Kewalo St,Kailua Kona,HI,96740,1649000,2612,4,4,17,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-7001-Kewalo-St-Kailua-Kona-HI-96740/2088458139_zpid/
74-5071 Hooloa St,KAILUA KONA,HI,96740,559000,1728,5,3,27,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/74-5071-Hooloa-St-Kailua-Kona-HI-96740/569401_zpid/
75-5776 Kuakini Hwy APT 223,KAILUA KONA,HI,96740,159000,372,0,1,17,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5776-Kuakini-Hwy-APT-223-Kailua-Kona-HI-96740/569620_zpid/
73-4344 Lihilihi Pl,KAILUA KONA,HI,96740,494592,1472,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4344-Lihilihi-Pl-Kailua-Kona-HI-96740/567454_zpid/
75-181 Kalani St,KAILUA KONA,HI,96740,309000,880,3,2,186,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-181-Kalani-St-Kailua-Kona-HI-96740/570179_zpid/
72-3122 Mauu Pili Pl,KAILUA KONA,HI,96740,8950000,5380,5,5.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/72-3122-Mauu-Pili-Pl-Kailua-Kona-HI-96740/72583375_zpid/
75-5746 Kalawa St,KAILUA KONA,HI,96740,399000,1030,3,1,192,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5746-Kalawa-St-Kailua-Kona-HI-96740/570104_zpid/
75-278 Aloha Kona Dr,KAILUA KONA,HI,96740,539000,1439,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-278-Aloha-Kona-Dr-Kailua-Kona-HI-96740/570321_zpid/
75-5922 Alii Dr,KAILUA KONA,HI,96740,4500000,3282,3,4,41,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5922-Alii-Dr-Kailua-Kona-HI-96740/569935_zpid/
73-4598B Mamalahoa Hwy,Kailua Kona,HI,96740,425000,1152,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4598B-Mamalahoa-Hwy-Kailua-Kona-HI-96740/2091273833_zpid/
78-261 Manukai St APT 1101,KAILUA KONA,HI,96740,349000,1321,2,2,NA,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-261-Manukai-St-APT-1101-Kailua-Kona-HI-96740/71667265_zpid/
76-6251 Koko Olua Way,Kailua Kona,HI,96740,699000,1500,4,3,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/76-6251-Koko-Olua-Way-Kailua-Kona-HI-96740/248405945_zpid/
75-5800 Kini Loop,KAILUA KONA,HI,96740,849000,2483,5,3,5,Apartment For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5800-Kini-Loop-Kailua-Kona-HI-96740/570367_zpid/
75-5863 Kuakini Hwy APT 106,KAILUA KONA,HI,96740,185000,603,1,1,2,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5863-Kuakini-Hwy-APT-106-Kailua-Kona-HI-96740/71664774_zpid/
75-5870 Kahakai Rd APT 211,Kailua Kona,HI,96740,349900,576,1,1,19,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5870-Kahakai-Rd-APT-211-Kailua-Kona-HI-96740/2088494854_zpid/
75-5610 Hienaloli Rd,Kailua Kona,HI,96740,750000,1741,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5610-Hienaloli-Rd-Kailua-Kona-HI-96740/2145575461_zpid/
73-4229 Eluna St,Kailua Kona,HI,96740,638000,1820,3,3,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4229-Eluna-St-Kailua-Kona-HI-96740/566728_zpid/
78-7036 Ola Mau St,KAILUA KONA,HI,96740,1450000,2687,4,3,72,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-7036-Ola-Mau-St-Kailua-Kona-HI-96740/69387671_zpid/
77-6471 Kilohana St,KAILUA KONA,HI,96740,885000,1814,3,2,11,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/77-6471-Kilohana-St-Kailua-Kona-HI-96740/572486_zpid/
Lot 31,Kailua-Kona,HI,96740,129999,NA,NA,NA,27,Lot/Land For Sale,http://www.zillow.com/homes/for_sale//homedetails/Lot-31-Kailua-kona-HI-96740/2096458670_zpid/
77-6542 Alii Dr,KAILUA KONA,HI,96740,2275000,3045,4,3,572,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/77-6542-Alii-Dr-Kailua-Kona-HI-96740/572340_zpid/
74-5069 Kealakaa St,KAILUA KONA,HI,96740,589000,2260,5,4,18,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/74-5069-Kealakaa-St-Kailua-Kona-HI-96740/569045_zpid/
73-4344 Lihilihi Pl # 1,Kailua Kona,HI,96740,494592,1472,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4344-Lihilihi-Pl-1-Kailua-Kona-HI-96740/2088845366_zpid/
78-6813 Keaupuni Pl,KAILUA KONA,HI,96740,1350000,2559,3,2.75,81,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-6813-Keaupuni-Pl-Kailua-Kona-HI-96740/573888_zpid/
75-6016 Alii Dr APT 316,KAILUA KONA,HI,96740,290000,635,1,1,NA,Coming Soon,http://www.zillow.com/homes/for_sale//homedetails/75-6016-Alii-Dr-APT-316-Kailua-Kona-HI-96740/71665768_zpid/
78-7001 Kewalo St,Kailua Kona,HI,96740,1649000,2612,4,4,17,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/78-7001-Kewalo-St-Kailua-Kona-HI-96740/2088458139_zpid/
74-5071 Hooloa St,KAILUA KONA,HI,96740,559000,1728,5,3,27,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/74-5071-Hooloa-St-Kailua-Kona-HI-96740/569401_zpid/
75-5776 Kuakini Hwy APT 223,KAILUA KONA,HI,96740,159000,372,0,1,17,Condo For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-5776-Kuakini-Hwy-APT-223-Kailua-Kona-HI-96740/569620_zpid/
73-4344 Lihilihi Pl,KAILUA KONA,HI,96740,494592,1472,3,2,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/73-4344-Lihilihi-Pl-Kailua-Kona-HI-96740/567454_zpid/
75-181 Kalani St,KAILUA KONA,HI,96740,309000,880,3,2,186,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/75-181-Kalani-St-Kailua-Kona-HI-96740/570179_zpid/
72-3122 Mauu Pili Pl,KAILUA KONA,HI,96740,8950000,5380,5,5.5,NA,House For Sale,http://www.zillow.com/homes/for_sale//homedetails/72-3122-Mauu-Pili-Pl-Kailua-Kona-HI-96740/72583375_zpid/
